n:53 mse_avg:87.62 mse_y:101.60 mse_u:64.09 mse_v:55.22 psnr_avg:28.70 psnr_y:28.06 psnr_u:30.06 psnr_v:30.71 
n:54 mse_avg:86.42 mse_y:100.03 mse_u:63.93 mse_v:54.49 psnr_avg:28.76 psnr_y:28.13 psnr_u:30.07 psnr_v:30.77 
n:55 mse_avg:85.85 mse_y:99.35 mse_u:64.10 mse_v:53.57 psnr_avg:28.79 psnr_y:28.16 psnr_u:30.06 psnr_v:30.84 
n:56 mse_avg:86.14 mse_y:100.18 mse_u:63.82 mse_v:52.29 psnr_avg:28.78 psnr_y:28.12 psnr_u:30.08 psnr_v:30.95 
n:57 mse_avg:85.84 mse_y:99.83 mse_u:63.73 mse_v:51.99 psnr_avg:28.79 psnr_y:28.14 psnr_u:30.09 psnr_v:30.97 
n:58 mse_avg:84.77 mse_y:98.50 mse_u:63.88 mse_v:50.74 psnr_avg:28.85 psnr_y:28.20 psnr_u:30.08 psnr_v:31.08 
n:59 mse_avg:85.62 mse_y:100.11 mse_u:63.63 mse_v:49.64 psnr_avg:28.81 psnr_y:28.13 psnr_u:30.09 psnr_v:31.17 
n:60 mse_avg:86.36 mse_y:101.48 mse_u:64.01 mse_v:48.25 psnr_avg:28.77 psnr_y:28.07 psnr_u:30.07 psnr_v:31.30 
n:61 mse_avg:87.13 mse_y:102.81 mse_u:64.84 mse_v:46.74 psnr_avg:28.73 psnr_y:28.01 psnr_u:30.01 psnr_v:31.43 
n:62 mse_avg:87.74 mse_y:104.02 mse_u:64.77 mse_v:45.59 psnr_avg:28.70 psnr_y:27.96 psnr_u:30.02 psnr_v:31.54 
n:63 mse_avg:88.29 mse_y:105.10 mse_u:64.95 mse_v:44.38 psnr_avg:28.67 psnr_y:27.91 psnr_u:30.01 psnr_v:31.66 
n:64 mse_avg:87.80 mse_y:104.60 mse_u:65.35 mse_v:43.02 psnr_avg:28.70 psnr_y:27.94 psnr_u:29.98 psnr_v:31.79 
n:65 mse_avg:87.52 mse_y:104.74 mse_u:64.86 mse_v:41.27 psnr_avg:28.71 psnr_y:27.93 psnr_u:30.01 psnr_v:31.97 
n:66 mse_avg:87.06 mse_y:104.43 mse_u:64.90 mse_v:39.72 psnr_avg:28.73 psnr_y:27.94 psnr_u:30.01 psnr_v:32.14 
n:67 mse_avg:86.93 mse_y:104.32 mse_u:65.68 mse_v:38.59 psnr_avg:28.74 psnr_y:27.95 psnr_u:29.96 psnr_v:32.27 
n:68 mse_avg:85.77 mse_y:102.90 mse_u:65.40 mse_v:37.61 psnr_avg:28.80 psnr_y:28.01 psnr_u:29.98 psnr_v:32.38 
n:69 mse_avg:86.20 mse_y:103.79 mse_u:65.43 mse_v:36.60 psnr_avg:28.78 psnr_y:27.97 psnr_u:29.97 psnr_v:32.50 
n:70 mse_avg:85.67 mse_y:103.09 mse_u:65.46 mse_v:36.17 psnr_avg:28.80 psnr_y:28.00 psnr_u:29.97 psnr_v:32.55 
n:71 mse_avg:85.70 mse_y:103.38 mse_u:65.27 mse_v:35.44 psnr_avg:28.80 psnr_y:27.99 psnr_u:29.98 psnr_v:32.64 
n:72 mse_avg:86.43 mse_y:104.64 mse_u:65.77 mse_v:34.26 psnr_avg:28.76 psnr_y:27.93 psnr_u:29.95 psnr_v:32.78 
n:73 mse_avg:86.68 mse_y:105.16 mse_u:66.07 mse_v:33.36 psnr_avg:28.75 psnr_y:27.91 psnr_u:29.93 psnr_v:32.90 
